city,state,latitude,longitude,hour,day_of_week,month,temperature,humidity,wind_speed,visibility,precipitation,pressure,traffic_density,road_type_highway,road_type_arterial,road_type_collector,road_type_local,weather_condition_numeric,population_density,seismic_zone,seismic_zone_risk,coastal,earthquake_risk,tsunami_risk,risk_level,severity_level
Bellary,Karnataka,15.055174177578468,76.94363827253254,11,6,2,31.579935716795916,52.44595409454391,5.823492988744098,16.743907283794208,0.09295277102152742,988.8042414334461,0.022087415033376114,0,1,0,0,2,330.0,2,0.4,0,0.0,0.0,0,0
Patiala,Punjab,30.24187779751878,76.35234123407037,3,6,8,36.749713348255476,40.85479107950485,6.402152565793207,13.555168118158216,1.5438584582668273,1000.9193505121813,0.2634868745670719,1,0,0,0,0,320.0,3,0.6,0,0.3,0.0,1,1
Patiala,Punjab,30.406484525725524,76.37349974914034,6,5,4,37.07659234160781,65.44960493927229,8.391694354782516,10.447485940666278,0.6047927605703741,983.2351570704897,0.37097543357163454,0,0,0,1,0,320.0,3,0.6,0,0.3,0.0,1,1
Patiala,Punjab,30.275497265713753,76.3250154174573,21,0,4,20.138410493570664,76.6361618802004,40.04497764089044,2.377445266508142,0.4691690027802973,997.2036425275013,0.6613937188183838,0,0,0,1,1,320.0,3,0.6,0,0.3,0.0,0,0
Patiala,Punjab,30.394433410274647,76.45117297831956,23,4,10,41.092209532769076,78.19496858900112,8.47761430470422,18.23178679176487,2.7203656267078133,1001.8128185486945,0.5247601965458956,0,1,0,0,0,320.0,3,0.6,0,0.3,0.0,0,0
Patiala,Punjab,30.43611262187901,76.3219018173796,5,0,4,23.699662134656066,45.72546455252764,2.0318508836617597,6.981631472557653,0.6259358504233855,1009.8916928200076,0.1148548653195728,0,0,1,0,0,320.0,3,0.6,0,0.3,0.0,1,1
Gopalpur,Odisha,19.33254490728158,84.84330530108058,22,4,7,38.00402359342162,41.15205596607892,12.081480540148451,12.714494251732583,0.03855840593618372,1012.6713219087742,0.10677323428390381,0,1,0,0,1,310.0,3,0.6,1,0.1,1.0,1,1
Gopalpur,Odisha,19.31610407138631,84.95691869022549,14,0,2,23.734279542204337,70.37092788974734,2.6714795682812653,18.227901374146338,0.3882804877183929,1019.4070631094834,0.32977179292541436,0,0,0,1,0,310.0,3,0.6,1,0.1,1.0,1,0
Gopalpur,Odisha,19.291923928606234,84.93335218921666,9,5,9,30.086400447888916,81.15271265443604,10.836463190507896,11.725381986076634,1.0451671392954194,1066.1734461994458,0.02743029571415639,1,0,0,0,2,310.0,3,0.6,1,0.1,1.0,2,2
Gopalpur,Odisha,19.337268360790784,84.81953210163476,15,0,5,17.39270827942672,80.00433595233773,18.340703209901285,1.0851593871572855,0.7578821605294719,1013.2782240968091,0.21415938107072988,0,1,0,0,1,310.0,3,0.6,1,0.1,1.0,1,1
Gopalpur,Odisha,19.25568412470108,84.96227596901721,9,3,6,27.723247462597822,84.8789667650727,8.131035481499833,2.418813899530178,3.437878857635696,973.8893239727457,0.4264017885541294,0,0,0,1,1,310.0,3,0.6,1,0.1,1.0,0,0
Agartala,Tripura,23.784294708086428,91.26372669210016,15,0,1,37.82384529809141,49.87224601657993,5.734419561912635,18.850040293099973,0.447144492258557,1021.0575634362477,0.16890834428757634,0,0,1,0,1,300.0,5,1.0,0,0.2,0.0,0,0
Agartala,Tripura,23.8076191773899,91.19859376354373,20,2,1,38.46154128723554,54.108294626702786,36.56395330723262,6.556743911054523,0.4628103734539684,1020.4877392523807,0.21433004935399821,0,0,0,1,0,300.0,5,1.0,0,0.2,0.0,0,0
Agartala,Tripura,23.805567379939024,91.29553760700809,13,0,5,42.50619688448191,76.30022928504576,3.889608493758491,1.9411391306927728,0.8024487060077433,1013.3565285879331,0.36380646258318244,0,0,0,1,0,300.0,5,1.0,0,0.2,0.0,0,1
Agartala,Tripura,23.828982187821875,91.2971682969741,9,6,6,31.691008247917463,74.49350536689809,2.020781464373308,19.018458965652158,3.2308900055848806,970.2764457619005,0.21859725830490878,0,0,0,1,2,300.0,5,1.0,0,0.2,0.0,1,1
Agartala,Tripura,23.77599329758848,91.23440634375903,16,1,2,32.388649419756455,69.60796304532508,4.57437839971845,16.820083137872366,0.2886098204649503,1006.4600217881896,0.1146533991197353,0,0,1,0,1,300.0,5,1.0,0,0.2,0.0,0,1
Bhagalpur,Bihar,25.326910749352358,87.08305470315509,11,3,11,34.983219605619254,62.39560605139022,17.23333054194388,5.307978960725666,0.3606513905429876,1003.007032883192,0.13741959434433532,0,1,0,0,0,290.0,3,0.6,0,0.0,0.0,0,0
Bhagalpur,Bihar,25.253716252415394,86.93961829377598,18,4,5,26.828891567187704,73.89492833088465,10.157751505658519,13.077647805092358,1.1678199848394593,1012.843362363872,0.206974200285713,0,0,0,1,0,290.0,3,0.6,0,0.0,0.0,0,1
Bhagalpur,Bihar,25.23270696876928,87.02030029918825,7,0,3,28.989543706138342,55.44514195420956,2.3955638797215135,6.585225362639059,0.8108745367518703,996.0847762686577,0.07239431011305118,0,0,0,1,3,290.0,3,0.6,0,0.0,0.0,0,0
Bhagalpur,Bihar,25.23530347913444,87.0345032780122,6,5,8,18.36167530564896,55.59134585967938,8.837289360497731,16.98006356452573,3.594647474882303,1020.2364006632124,0.1742803662128974,0,1,0,0,1,290.0,3,0.6,0,0.0,0.0,0,0
Bhagalpur,Bihar,25.173935210051216,87.02039708389343,14,4,12,36.84390644078549,75.4631422603955,2.74621871734884,14.727937621885328,0.4124528287535294,1014.6139118700154,0.306558741028357,0,0,1,0,2,290.0,3,0.6,0,0.0,0.0,0,0
Muzaffarnagar,Uttar Pradesh,29.534906367120133,77.70484537986488,3,5,3,27.60479153371314,55.57563715901694,6.428648038760515,15.809320676835554,0.7804791508060058,1006.4390072690428,0.11966352920124365,1,0,0,0,1,280.0,3,0.6,0,0.3,0.0,1,1
Muzaffarnagar,Uttar Pradesh,29.501672012562267,77.78059165527331,6,5,1,33.568040468124046,87.08383618138112,1.9348564694068857,1.7874645843759167,0.4328012308844346,989.9741770886491,0.13554189196993302,0,1,0,0,0,280.0,3,0.6,0,0.3,0.0,1,0
Muzaffarnagar,Uttar Pradesh,29.41303060394022,77.67408017083369,9,3,5,33.971212839238724,77.8712217310727,20.098449362415195,16.73408676337135,1.7075146970817192,993.1815389442438,0.506315609107891,0,0,1,0,3,280.0,3,0.6,0,0.3,0.0,1,1
Muzaffarnagar,Uttar Pradesh,29.545547734020726,77.7556027959192,7,0,4,28.666570328188783,68.72426785460655,7.058586012561369,5.753484155568514,0.1387200072946759,984.7920597387914,0.07187558788631748,0,0,1,0,0,280.0,3,0.6,0,0.3,0.0,0,0
Muzaffarnagar,Uttar Pradesh,29.460894452072473,77.7091845148597,9,4,12,8.934690827603266,56.25627632932025,1.8440523566217313,2.5696292328786363,0.04476676832707318,1015.1851078102218,0.542955427497083,0,0,0,1,1,280.0,3,0.6,0,0.3,0.0,0,0
Bhatpara,West Bengal,22.769978279164437,88.36357096345792,19,1,4,27.559193271761867,81.11114696739494,16.380148114395343,10.873036416720495,0.20933159801617007,1008.5778807093311,0.17489100563995,1,0,0,0,2,270.0,3,0.6,0,0.0,0.0,1,0
Bhatpara,West Bengal,22.94095674086079,88.4590814491311,10,5,2,32.95580599976845,71.27823967275877,10.049843040427813,9.350459115988837,0.09682727515853119,1017.4917093715076,0.22495751314234982,0,0,0,1,1,270.0,3,0.6,0,0.0,0.0,0,0
Bhatpara,West Bengal,22.922944791447286,88.3173414306829,13,6,6,20.76791822403552,50.31325716634982,10.050691405375096,11.940612148867762,1.2663457511243792,1006.1234813136781,0.014772433166065616,0,1,0,0,0,270.0,3,0.6,0,0.0,0.0,1,1
Bhatpara,West Bengal,22.784352185146712,88.46492772117121,8,4,6,39.29246399493156,85.1167317075935,14.098762515402703,8.868277839099544,3.2520569856270933,989.5292089975804,0.3120439845374139,1,0,0,0,1,270.0,3,0.6,0,0.0,0.0,0,0
Bhatpara,West Bengal,22.94793446842342,88.32565175567326,4,0,5,14.073743320405137,49.385500500220566,5.192574017515677,16.916564709385142,0.14421661664894797,1005.6928503402817,0.4683505585501334,1,0,0,0,1,270.0,3,0.6,0,0.0,0.0,1,1
Panihati,West Bengal,22.71089610753919,88.30027045471913,17,4,11,24.694996570292528,88.53349013246651,5.272672379807836,2.302504164298267,0.2835705677542364,1017.8140533402762,0.3759721862248706,0,1,0,0,0,260.0,3,0.6,0,0.0,0.0,0,0
Panihati,West Bengal,22.681820096745604,88.32034619883503,19,2,3,23.642689473456734,61.03584865287978,47.614493521033225,15.182052612924682,0.8938253220742655,987.2116009962023,0.3650735217014765,1,0,0,0,1,260.0,3,0.6,0,0.0,0.0,0,0
Panihati,West Bengal,22.70374923085438,88.37921712219634,3,4,7,32.59680184892446,66.08488337539545,7.800870620831029,7.014472013306927,0.3587964839240738,1003.4917469971494,0.23665858935787273,0,0,0,1,0,260.0,3,0.6,0,0.0,0.0,1,1
Panihati,West Bengal,22.656707109444632,88.43772331501818,20,3,11,32.76656719182478,56.1037127916282,8.476681712310697,1.3594558109941461,0.6173219784841197,1029.0452874377036,0.4204429728881686,0,1,0,0,1,260.0,3,0.6,0,0.0,0.0,0,0
Panihati,West Bengal,22.629554121031223,88.47144163875122,23,4,8,11.246291662640377,46.344305578008935,4.165057664964672,18.223363999439144,0.3776198745742759,1032.419015185057,0.1414289461368224,0,0,1,0,1,260.0,3,0.6,0,0.0,0.0,0,0
Latur,Maharashtra,18.35363947827312,76.64520921492445,8,4,2,29.479622048671068,69.79637116741425,0.7738364088411223,8.955961792215646,0.19110287307142867,1013.7315409442258,0.13193322073146127,0,1,0,0,0,250.0,2,0.4,0,0.0,0.0,0,1
Latur,Maharashtra,18.490382427954714,76.65867032903078,19,1,3,33.21345679625337,79.02157783680681,3.493513489371392,13.618188242528364,0.5948980897701425,1026.2911415930764,0.5584481344592184,0,0,1,0,1,250.0,2,0.4,0,0.0,0.0,0,0
Latur,Maharashtra,18.43756529253488,76.65627566642118,18,3,1,21.807882680928568,64.29474867343575,9.413307217116868,5.205619276717893,0.036463909765972385,984.8918813978831,0.22266810201799148,0,1,0,0,0,250.0,2,0.4,0,0.0,0.0,0,0
Latur,Maharashtra,18.497766429861507,76.6024242184524,6,4,6,41.78004978985611,76.45740334954885,19.78765121366957,15.584890973261205,6.26182790198807,1008.2047217431056,0.3792643779644947,0,1,0,0,2,250.0,2,0.4,0,0.0,0.0,0,0
Latur,Maharashtra,18.38129799122549,76.48639476708837,9,3,12,32.76672086002801,55.33320030265035,11.768025484793203,9.666293013147834,0.1350784848871081,1025.0192084192731,0.2530125328455701,0,1,0,0,2,250.0,2,0.4,0,0.0,0.0,1,0
Dhule,Maharashtra,20.825581587945504,74.69839173216681,11,1,1,23.097697350030327,41.41529115336749,52.13583723674204,1.5625831496237317,0.7208516960989798,1015.640451224424,0.2077560890986528,0,1,0,0,1,240.0,2,0.4,0,0.2,0.0,0,0
Dhule,Maharashtra,20.85651104387024,74.71826038000555,6,2,4,33.386834353475805,80.44192139976495,10.816328530081321,12.64989844637468,0.22010921609815168,1014.8187483653179,0.17133954228584977,0,0,0,1,2,240.0,2,0.4,0,0.2,0.0,1,0
Dhule,Maharashtra,20.8969750022296,74.69035672127691,20,2,4,39.51753782858408,65.0479626260231,1.8179777023841308,18.427122393143232,0.5913002534839024,994.853304392544,0.14705827374430144,1,0,0,0,2,240.0,2,0.4,0,0.2,0.0,1,2
Dhule,Maharashtra,20.913791574882723,74.70529563800926,6,1,4,32.659390294694944,71.65509459725351,1.970858287680635,13.859737214008778,0.6002436338262137,999.5715417817961,0.006397819049068358,0,0,1,0,3,240.0,2,0.4,0,0.2,0.0,0,0
Dhule,Maharashtra,20.91597347210493,74.68841272636108,4,5,7,32.257825939063885,50.74948455317754,2.435472985561052,18.395870541717773,0.44649950230405255,996.1818929734304,0.3061952995785302,0,0,0,1,3,240.0,2,0.4,0,0.2,0.0,2,1
Rohtak,Haryana,28.93345058676401,76.64030236760112,21,5,7,45.57806813365235,87.66213790113167,7.207660735721978,9.61429883134771,3.612377632892316,1028.9950564730395,0.2900586132947253,1,0,0,0,0,230.0,4,0.8,0,0.3,0.0,1,1
Rohtak,Haryana,28.88913454177002,76.69586972272354,19,5,9,31.61725469324748,58.630515444679375,10.733447094388126,8.633998517196314,1.9464640709276704,990.0303301131801,0.10474962447350926,0,0,1,0,0,230.0,4,0.8,0,0.3,0.0,0,1
Rohtak,Haryana,28.991781795655307,76.59065929137431,6,1,1,23.57785420059714,65.54865718039225,24.48236902072873,1.2471502662057299,0.736335230790742,1017.5207554661475,0.1255015426942752,0,1,0,0,1,230.0,4,0.8,0,0.3,0.0,0,0
Rohtak,Haryana,28.93513021906648,76.53952536310432,8,3,1,22.47233996827894,55.43093956482973,4.969214026238007,1.0485014077684336,0.01379019327636947,998.600724207885,0.2998689885015956,0,0,0,1,1,230.0,4,0.8,0,0.3,0.0,0,0
Rohtak,Haryana,28.906649959578765,76.62535162113399,10,0,10,25.960554047591614,55.69998966247562,45.89161155406191,12.150255821504611,0.3668741538747673,1022.5527494669113,0.05040792763254276,0,1,0,0,0,230.0,4,0.8,0,0.3,0.0,0,0
Korba,Chhattisgarh,22.409011394283745,82.68402386515126,4,6,2,16.05588537887306,60.00717569800982,3.799810334874377,14.980061049833331,0.06523165472264345,1002.5288510944466,0.13139760164957406,0,0,0,1,3,220.0,2,0.4,0,0.2,0.0,2,2
Korba,Chhattisgarh,22.359394371677492,82.81001165964976,17,1,7,32.101596858540496,83.53650440261484,0.11770759387333035,4.2676020871297755,4.500551890233745,995.8792222123952,0.23626159358726065,0,1,0,0,2,220.0,2,0.4,0,0.2,0.0,0,0
Korba,Chhattisgarh,22.340285993044727,82.81159823588477,2,0,3,30.407407760673117,82.35925843095433,3.25664920053651,8.188572170542905,0.8034769382243595,1005.2083467212667,0.07043751635010014,0,0,0,1,0,220.0,2,0.4,0,0.2,0.0,0,0
Korba,Chhattisgarh,22.330857424983673,82.66606488906493,17,1,2,20.37790491781351,51.52173797268256,12.595459255858465,19.93090882215156,0.0072062807115559815,1012.6795261684642,0.3063322288343952,0,1,0,0,0,220.0,2,0.4,0,0.2,0.0,0,0
Korba,Chhattisgarh,22.27181150597277,82.83840451407742,22,4,10,35.38836923039898,84.05477232503006,10.40664016307295,1.0728785343343357,0.08304471345632071,1001.6242108936552,0.10871380367537174,0,0,1,0,1,220.0,2,0.4,0,0.2,0.0,0,1
Bhilwara,Rajasthan,25.40024617019594,74.68717093779746,14,5,9,33.592706919738525,77.30329985913383,1.5558060883318923,7.279093137719923,1.0699369089326989,1040.7147253182563,0.1433899679648587,0,1,0,0,2,210.0,2,0.4,0,0.0,0.0,2,1
Bhilwara,Rajasthan,25.260374507746292,74.67847472607399,15,1,5,23.66697561961147,76.54301658825737,4.031378878474149,1.434741389021423,0.15517227867460737,1018.1733994887027,0.3902244485454081,0,0,0,1,0,210.0,2,0.4,0,0.0,0.0,0,0
Bhilwara,Rajasthan,25.354727362162517,74.68937378552764,14,4,3,30.913560977344492,88.48273270119884,33.98212651161429,13.004937322171497,1.1085475169116221,998.1859822172528,0.31104480563802356,0,0,1,0,2,210.0,2,0.4,0,0.0,0.0,0,0
Bhilwara,Rajasthan,25.379894207151157,74.71908200770808,16,2,12,22.46510367281828,87.6109637806635,0.23055455662752555,9.926221270268472,0.5755645386516941,982.8975868751612,0.49255785405207114,0,0,0,1,2,210.0,2,0.4,0,0.0,0.0,0,0
Bhilwara,Rajasthan,25.431097763018375,74.63294898523516,11,0,10,25.166161847795497,47.56001681853458,2.151462165076883,15.570296352361611,0.8594747696905513,1010.5772466195924,0.014138299645497019,0,0,1,0,2,210.0,2,0.4,0,0.0,0.0,1,0
Brahmapur,Odisha,19.38546928321867,84.76771017797374,16,6,10,30.631175999937792,49.99639264538557,8.522661689873384,13.864147954693447,0.21543484191575843,994.5418017733476,0.3715517303087887,0,0,0,1,4,200.0,3,0.6,1,0.3,0.3333333333333333,2,2
Brahmapur,Odisha,19.336241208540354,84.75500170331698,0,1,8,30.293826806799405,49.82309032932723,0.13787366238977994,5.388272578808853,0.5435899057118566,1011.4379466013576,0.27791591804446425,0,0,0,1,2,200.0,3,0.6,1,0.3,0.3333333333333333,3,3
Brahmapur,Odisha,19.31078303420183,84.89018751458869,2,4,9,37.597821785967334,78.93974010845943,3.1100138214361888,11.369104779286843,2.7938998579932686,998.7460964289485,0.40794395332809263,1,0,0,0,2,200.0,3,0.6,1,0.3,0.3333333333333333,3,2
Brahmapur,Odisha,19.260282012221616,84.74885536059263,7,0,7,18.004371475796894,74.99170324540222,17.247474063529918,12.454657576919713,2.234450548041693,1007.3366104487021,0.5698205457300609,0,0,1,0,1,200.0,3,0.6,1,0.3,0.3333333333333333,1,0
Brahmapur,Odisha,19.40752582683768,84.77711070846664,5,0,12,26.722152781750573,71.2902732573057,23.88204107029624,2.300128452287218,0.8394052121130301,991.6618182039492,0.5580030589817009,1,0,0,0,0,200.0,3,0.6,1,0.3,0.3333333333333333,1,1
Muzaffarpur,Bihar,26.063672512681155,85.4566959983781,17,2,1,10.233616454485333,67.54576336660789,0.08438482336345353,7.215831456498798,1.0294248821874181,998.5792565708762,0.15201364534971515,0,0,1,0,1,190.0,4,0.8,0,0.1,0.0,0,0
Muzaffarpur,Bihar,26.13027468592292,85.48559967676482,10,6,11,33.682593386019406,74.33260783638886,20.251439672821398,2.9243725682991206,0.07367893700643606,999.2941016620854,0.32942389021302354,0,0,0,1,1,190.0,4,0.8,0,0.1,0.0,0,0
Muzaffarpur,Bihar,26.112206987240544,85.34656961901834,4,1,7,34.21538008769832,71.99749136154564,1.1147822393180742,6.188396084910381,2.2561882596983467,985.5578536316443,0.428175774306668,0,0,0,1,1,190.0,4,0.8,0,0.1,0.0,1,1
Muzaffarpur,Bihar,26.2086429789972,85.3846619080557,0,6,4,19.12585141572311,75.58969025706634,0.9992121868263377,19.60173330286426,0.060450628207114276,1026.933838131849,0.18463839724650183,1,0,0,0,1,190.0,4,0.8,0,0.1,0.0,0,0
Muzaffarpur,Bihar,26.195133318057433,85.4091541980877,11,3,10,23.07097322813312,82.75974748570749,7.382016949539204,11.793428438890691,0.7928506840240863,1017.9751777698013,0.5200390641517958,0,0,1,0,0,190.0,4,0.8,0,0.1,0.0,0,0
Ahmednagar,Maharashtra,19.165702575729746,74.70248360330211,3,0,6,30.882914169317715,61.99474294537622,0.21393253939929815,5.76664012343136,5.214352409285437,1024.077249329395,0.47022345655247677,0,0,0,1,0,180.0,2,0.4,0,0.2,0.0,1,1
Ahmednagar,Maharashtra,19.102803477642496,74.71952587224433,17,1,11,33.38722666704352,55.08395341715344,8.47728369625148,9.947641468413321,1.6620074567604115,1006.0236407297003,0.2175603341285927,0,0,1,0,0,180.0,2,0.4,0,0.2,0.0,0,0
Ahmednagar,Maharashtra,19.162034230854474,74.73761757304615,7,3,4,35.061934892777344,84.23832943685372,12.267380920131943,5.296491107040616,0.13823662515226287,1006.8785769894208,0.20216647570688773,0,0,0,1,3,180.0,2,0.4,0,0.2,0.0,1,1
Ahmednagar,Maharashtra,19.106195040184478,74.80475951821184,1,4,3,37.71047580090618,40.395212230281885,9.83833475503194,8.744888560005112,0.1462253080764332,995.6954688921871,0.2122767307856501,0,0,0,1,4,180.0,2,0.4,0,0.2,0.0,0,1
Ahmednagar,Maharashtra,19.05104009072531,74.77004202111577,20,2,7,34.16272357878229,45.786869929683334,8.137202543515112,7.352520621743082,0.43664642250782226,1007.6151920488095,0.26164297510524026,0,0,0,1,3,180.0,2,0.4,0,0.2,0.0,0,1
Mathura,Uttar Pradesh,27.46698983985966,77.76991080827356,17,1,6,42.26840288759102,69.4183959722651,19.306424048280668,15.709943227492559,1.9910646646651577,1040.191481705752,0.05973544726267346,0,0,0,1,0,170.0,3,0.6,0,0.3,0.0,0,0
Mathura,Uttar Pradesh,27.542810726867526,77.72717765317003,15,2,7,25.94649027754987,48.684714444412386,12.149394025725469,2.074912016263712,5.030237415241699,1006.657476938745,0.4674350757032561,0,0,0,1,0,170.0,3,0.6,0,0.3,0.0,0,0
Mathura,Uttar Pradesh,27.56857461844383,77.71331463995944,23,6,9,38.574334441737484,46.80221946444991,7.586449237336716,6.793611438971455,2.465662409743909,1003.6880063687156,0.10140657723056773,0,0,1,0,4,170.0,3,0.6,0,0.3,0.0,2,2
Mathura,Uttar Pradesh,27.52420795556643,77.61924388012785,20,4,9,38.73113284924683,46.43104730847105,15.168233448291923,16.573053506968662,0.004075292268307986,994.6877841403775,0.38840845661340595,0,0,1,0,1,170.0,3,0.6,0,0.3,0.0,0,1
Mathura,Uttar Pradesh,27.574724305610008,77.64393277161187,15,2,3,27.5424633876332,70.57164609252474,5.353770933775493,11.522604808637933,0.5643428774817907,1007.0237013383472,0.5217584192896781,0,0,1,0,2,170.0,3,0.6,0,0.3,0.0,1,1
Kollam,Kerala,8.801765424574592,76.69249462580686,8,2,8,20.83095608143988,89.15336521151801,6.87754045438218,19.510841716725682,0.18959630419077458,1017.8821391668185,0.08600821376092192,0,0,1,0,0,160.0,3,0.6,1,0.0,0.0,0,0
Kollam,Kerala,8.819237458578412,76.55396879828471,8,5,7,23.97657532352161,83.14724039403171,0.006686231596434474,4.091865942590516,7.027334998287226,992.0599118165301,0.10650498381223449,0,1,0,0,0,160.0,3,0.6,1,0.0,0.0,2,2
Kollam,Kerala,8.805689996932216,76.57506068272694,5,1,8,34.47252209347508,42.45794452900158,19.41626011429048,2.78898962705302,2.8453607783549484,995.9122708898421,0.3685043669434807,0,0,0,1,2,160.0,3,0.6,1,0.0,0.0,1,0
Kollam,Kerala,8.86647042875958,76.555175989809,11,4,4,28.07116214324045,84.22590773603616,12.526727556967073,13.523517237710463,0.5514035219616487,992.607761598865,0.041767223820081946,0,1,0,0,1,160.0,3,0.6,1,0.0,0.0,0,0
Kollam,Kerala,8.919276853546387,76.70168660110441,22,0,7,48.70138534505179,43.58156968476755,18.23162242691063,13.86105260566749,3.066171087261211,1027.5414075286758,0.24815254256806837,0,0,0,1,3,160.0,3,0.6,1,0.0,0.0,2,2
Avadi,Tamil Nadu,13.171449850316826,80.02231728774697,12,0,2,17.089154912816994,52.22441075698137,0.35932966402356326,19.879168222146927,0.0018661120233742156,1012.2447613252403,0.47055305004993586,0,0,0,1,0,150.0,3,0.6,0,0.0,0.0,0,1
Avadi,Tamil Nadu,13.066725401579511,80.18806856905421,13,6,5,27.558331277226088,76.10066399622339,10.765556572685673,14.233186696396096,0.08020544459608815,1002.8845076586002,0.44423386149541016,0,0,0,1,0,150.0,3,0.6,0,0.0,0.0,0,0
Avadi,Tamil Nadu,13.063954584556576,80.10691341985908,20,5,5,31.616357748711295,51.4003459528676,25.941312846251602,13.066282899933487,0.2594732026549076,988.8417213591362,0.3262899066093372,0,0,1,0,1,150.0,3,0.6,0,0.0,0.0,0,1
Avadi,Tamil Nadu,13.063262489986528,80.09816126844376,12,2,2,23.259590510453855,57.00192207925415,1.5084425016058531,4.388085167402634,0.32451637716503545,1017.1216869457082,0.27031307269579796,0,0,0,1,0,150.0,3,0.6,0,0.0,0.0,0,0
Avadi,Tamil Nadu,13.03414199827226,80.19200235329822,4,4,8,24.004180376941534,44.743364144325845,3.0102186207402544,3.9142209303593285,4.811127633986045,1000.8438154414704,0.19312719794997715,0,1,0,0,0,150.0,3,0.6,0,0.0,0.0,0,1
Kadapa,Andhra Pradesh,14.401023398638321,78.84317689777824,16,3,8,27.838696580911087,65.16979090683463,20.766047241954144,6.442331326786661,0.27437402730057925,1005.4587257211268,0.04993590654213288,0,1,0,0,0,140.0,2,0.4,0,0.0,0.0,0,0
Kadapa,Andhra Pradesh,14.511358854224522,78.87502633945944,7,2,9,19.109338757449315,47.81413160455095,3.520078617175968,19.74287661678366,0.6236826645833713,973.1226708312901,0.16090450095639575,0,0,1,0,2,140.0,2,0.4,0,0.0,0.0,1,0
Kadapa,Andhra Pradesh,14.413604120717348,78.77407238957801,12,5,7,26.060363183670646,85.66064217913039,9.959908840752853,10.80862579200187,2.0382238001824082,1001.6207292769124,0.25235813612843255,0,0,1,0,0,140.0,2,0.4,0,0.0,0.0,0,1
Kadapa,Andhra Pradesh,14.40323772959635,78.74184103486898,18,6,7,32.32825275891217,43.324250750666785,0.2326833748176629,18.98903719334645,0.0492686288888726,1014.2631358440653,0.44148836913685235,0,0,1,0,1,140.0,2,0.4,0,0.0,0.0,0,0
Kadapa,Andhra Pradesh,14.44668314213833,78.90917364013436,10,3,9,27.838147726980385,43.68137913838147,8.028903301499826,4.739534547974845,0.578144253105229,1020.8087416538764,0.20255832997887366,1,0,0,0,2,140.0,2,0.4,0,0.0,0.0,0,1
Kamarhati,West Bengal,22.680973142338395,88.43773278964525,22,1,2,5.020196162775136,79.99520816491967,0.14630704589598656,13.875702269094667,0.5376177843957903,986.1105719893798,0.32882632957419544,0,0,1,0,1,130.0,3,0.6,0,0.0,0.0,1,1
Kamarhati,West Bengal,22.751771626046832,88.31404744453151,19,5,9,34.57931383717448,89.04877531250872,9.88418236341866,1.278430333317199,4.630037323885316,1022.3471741648244,0.09870541159848308,0,1,0,0,1,130.0,3,0.6,0,0.0,0.0,0,0
Kamarhati,West Bengal,22.687256486314357,88.37681617633544,7,1,7,24.7166483044663,42.95429570735618,12.076063048966768,16.974891778150173,2.7342759586567933,1008.9863651825128,0.12931932631561427,0,1,0,0,0,130.0,3,0.6,0,0.0,0.0,0,0
Kamarhati,West Bengal,22.605985476658482,88.31165082540412,1,0,7,27.966628046874128,40.18226254513889,4.122909725015939,10.773071671182082,2.90880522223582,995.2333178227109,0.17995455997265505,0,0,0,1,0,130.0,3,0.6,0,0.0,0.0,1,0
Kamarhati,West Bengal,22.7339420009672,88.45164846436636,14,1,5,46.42067660651935,54.17887959559718,20.913522337497366,9.319574794878847,2.314650251252577,1009.8799095486695,0.1065376202299312,1,0,0,0,0,130.0,3,0.6,0,0.0,0.0,0,1
Bilaspur,Chhattisgarh,22.059471403768118,82.089264349331,23,4,5,27.860256799041245,62.646603931772106,8.933991076217858,15.375393193742834,0.4645220800071042,1000.0455282231829,0.24218438644250195,1,0,0,0,1,120.0,2,0.4,0,0.2,0.0,0,1
Bilaspur,Chhattisgarh,22.03924534522833,82.23153174149675,12,6,2,33.86927654117403,58.118782731995765,9.070872758340569,3.905187887625564,0.019382147401513977,1003.3609478931327,0.30544571616187005,0,1,0,0,0,120.0,2,0.4,0,0.2,0.0,0,1
Bilaspur,Chhattisgarh,22.00234362703394,82.12144981191263,23,1,1,21.97266444461568,64.54068881674885,4.62878959808136,12.64821391232808,0.4834502355953681,1034.2303283526735,0.4281133073612289,0,0,1,0,1,120.0,2,0.4,0,0.2,0.0,1,1
Bilaspur,Chhattisgarh,22.025947988292,82.16002251404646,2,0,9,30.97077659457934,89.62810200928806,0.7625022991039038,14.366637173962078,0.4274314066577833,992.7529759447217,0.22754035826671096,0,1,0,0,4,120.0,2,0.4,0,0.2,0.0,2,2
Bilaspur,Chhattisgarh,21.99629376239076,82.12222243898101,14,3,8,31.225450409281592,81.5989599421674,7.814649666383277,8.272292058468064,0.14453259876144092,1004.7140770597122,0.2564940508206005,0,0,1,0,1,120.0,2,0.4,0,0.2,0.0,0,0
Shahjahanpur,Uttar Pradesh,27.934400967837743,79.85909798247097,4,2,8,28.099702006620376,47.71137410890962,0.4989031738980518,2.7685096578382002,2.530721541668815,1027.6771187322377,0.3772877640949659,0,1,0,0,5,110.0,3,0.6,0,0.0,0.0,1,0
Shahjahanpur,Uttar Pradesh,27.788346401753536,79.8419374064668,12,2,12,16.698326745751743,44.02254007478788,36.11010232452375,4.485296872479752,0.4846511704468114,1018.311525632101,0.5020036086831352,0,0,1,0,4,110.0,3,0.6,0,0.0,0.0,0,0
